date,description,amount,currency,type
2025-07-03,ATM Withdrawal REFUND,127.55,USD,credit
2025-07-03,LastPass Subscription,-3.57,USD,debit
2025-07-05,Peacock Subscription,-6.82,USD,debit
2025-07-05,Shoe Outlet,-215.74,USD,debit
2025-07-06,Mobile Recharge,-8.75,USD,debit
2025-07-06,Gas Station,-108.58,USD,debit
2025-07-06,Book Store,-33.34,USD,debit
2025-07-06,Xero Subscription,-26.12,USD,debit
2025-07-08,Amazon Refund REFUND,142.79,USD,credit
2025-07-08,Electronics Hub,-237.51,USD,debit
2025-07-08,Liquor Store,-72.15,USD,debit
2025-07-09,ATM Withdrawal,-8.44,USD,debit
2025-07-09,Lyft Pink Subscription,-9.43,USD,debit
2025-07-09,DigitalOcean Subscription,-11.24,USD,debit
2025-07-10,Bakery,-139.14,USD,debit
2025-07-10,Government Fees,-115.89,USD,debit
2025-07-12,Insurance Premium,-330.51,USD,debit
2025-07-12,Electronics Hub,-174.44,USD,debit
2025-07-12,Target,-58.95,USD,debit
2025-07-12,Target,-58.95,USD,debit
2025-07-13,McDonald's,-90.91,USD,debit
2025-07-13,Medical Center,-85.22,USD,debit
2025-07-14,Movie Tickets,-276.61,USD,debit
2025-07-14,Book Store,-80.73,USD,debit
2025-07-14,Microsoft 365 Subscription,-7.76,USD,debit
2025-07-14,Venmo Payment,-19.22,USD,debit
2025-07-15,Apple Store,-297.75,USD,debit
2025-07-15,Hardware Depot,-110.57,USD,debit
2025-07-15,Local Diner,-134.59,USD,debit
2025-07-16,PlayStation Plus Subscription,-8.79,USD,debit
2025-07-17,Fitbit Premium Subscription,-9.38,USD,debit
2025-07-19,Medical Center,-255.47,USD,debit
2025-07-19,Google One Subscription,-1.4,USD,debit
2025-07-20,Credit Card Payment,-158.17,USD,debit
2025-07-20,Lottery,-232.93,USD,debit
2025-07-20,Udemy Membership Subscription,-24.4,USD,debit
2025-07-20,Target,-141.94,USD,debit
2025-07-21,Cinema City,-340.27,USD,debit
2025-07-23,Garden Center REFUND,56.65,USD,credit
2025-07-24,Toy Shop,-275.38,USD,debit
2025-07-26,Shoe Outlet,-287.98,USD,debit
2025-07-26,Subway,-212.74,USD,debit
2025-07-27,Medical Center REFUND,9.76,USD,credit
2025-07-27,Garden Center,-313.11,USD,debit
2025-07-27,Venmo Payment,-213.69,USD,debit
2025-07-28,Medical Center,-213.62,USD,debit
2025-07-28,Flight Ticket,-248.99,USD,debit
2025-07-28,Medical Center,-213.62,USD,debit
2025-07-28,Pharmacy Express,-65.69,USD,debit
2025-07-29,Gas Station,-295.33,USD,debit
2025-07-31,Xero Subscription,-30.37,USD,debit
2025-07-31,Mobile Recharge,-266.09,USD,debit
2025-07-31,Train Ticket,-255.63,USD,debit
2025-08-01,Proton Mail Subscription,-5.1,USD,debit
2025-08-01,Farmers Market,-303.11,USD,debit
2025-08-01,Charity Donation,-253.39,USD,debit
2025-08-01,Apple Store,-140.44,USD,debit
2025-08-02,Peacock Subscription,-7.69,USD,debit
2025-08-02,Hotel Booking,-339.33,USD,debit
2025-08-02,Target,-284.05,USD,debit
2025-08-02,Zoom Pro Subscription,-15.69,USD,debit
2025-08-03,Flight Ticket,-203.4,USD,debit
2025-08-03,Heroku Subscription,-5.54,USD,debit
2025-08-03,Charity Donation,-102.5,USD,debit
2025-08-03,Charity Donation,-102.5,USD,debit
2025-08-03,Butcher Shop,-334.52,USD,debit
2025-08-04,Electronics Hub,-245.51,USD,debit
2025-08-05,ESPN+ Subscription,-10.89,USD,debit
2025-08-05,Hotel Booking REFUND,7.93,USD,credit
2025-08-05,LastPass Subscription,-2.41,USD,debit
2025-08-07,DigitalOcean Subscription,-11.2,USD,debit
2025-08-07,Pharmacy Express,-332.79,USD,debit
2025-08-07,Lyft Pink Subscription,-10.62,USD,debit
2025-08-08,Amazon Marketplace,-326.38,USD,debit
2025-08-08,Amazon Marketplace,-66.52,USD,debit
2025-08-09,Insurance Premium,-234.07,USD,debit
2025-08-09,Shell Gas Station,-264.06,USD,debit
2025-08-09,Shell Gas Station,-149.42,USD,debit
2025-08-10,Electronics Hub,-328.44,USD,debit
2025-08-10,Domino's Pizza REFUND,147.19,USD,credit
2025-08-10,Car Wash,-195.31,USD,debit
2025-08-10,Microsoft 365 Subscription,-7.91,USD,debit
2025-08-11,Starbucks,-295.09,USD,debit
2025-08-11,Grocery Store,-286.04,USD,debit
2025-08-11,Shell Gas Station,-208.78,USD,debit
2025-08-12,Grocery Store,-249.68,USD,debit
2025-08-14,Starbucks,-194.0,USD,debit
2025-08-15,Domino's Pizza REFUND,64.59,USD,credit
2025-08-15,PlayStation Plus Subscription,-9.51,USD,debit
2025-08-17,Pet Store,-92.24,USD,debit
2025-08-17,Train Ticket,-55.45,USD,debit
2025-08-17,Google One Subscription,-3.49,USD,debit
2025-08-17,Train Ticket,-55.45,USD,debit
2025-08-17,Fish Market,-69.03,USD,debit
2025-08-18,Water Bill,-57.87,USD,debit
2025-08-19,Fitbit Premium Subscription,-10.17,USD,debit
2025-08-20,ATM Withdrawal,-348.05,USD,debit
2025-08-20,Garden Center,-179.69,USD,debit
2025-08-20,Amazon Marketplace,-238.94,USD,debit
2025-08-21,Apple Store REFUND,125.73,USD,credit
2025-08-22,Hotel Booking,-50.87,USD,debit
2025-08-22,McDonald's,-236.32,USD,debit
2025-08-22,Movie Tickets,-120.81,USD,debit
2025-08-23,Gas Station,-114.52,USD,debit
2025-08-23,Flight Ticket,-170.04,USD,debit
2025-08-23,Pharmacy Express,-93.27,USD,debit
2025-08-24,Udemy Membership Subscription,-24.13,USD,debit
2025-08-24,Liquor Store,-255.86,USD,debit
2025-08-25,Apple Store,-296.49,USD,debit
2025-08-25,Gym Day Pass,-232.23,USD,debit
2025-08-25,Chevron Gas,-276.3,USD,debit
2025-08-26,Garden Center,-76.36,USD,debit
2025-08-26,Medical Center,-347.95,USD,debit
2025-08-27,Toy Shop REFUND,42.39,USD,credit
2025-08-27,ATM Withdrawal,-54.35,USD,debit
2025-08-28,Subway,-57.67,USD,debit
2025-08-29,Chevron Gas,-210.92,USD,debit
2025-08-30,LastPass Subscription,-3.55,USD,debit
2025-08-30,TIDAL Subscription,-9.59,USD,debit
2025-08-31,Uber Trip,-179.81,USD,debit
2025-08-31,Proton Mail Subscription,-3.66,USD,debit
2025-09-01,Electric Bill,-114.67,USD,debit
2025-09-01,Home Improvement,-65.87,USD,debit
2025-09-01,Xero Subscription,-31.61,USD,debit
2025-09-01,Zoom Pro Subscription,-15.25,USD,debit
2025-09-02,Best Buy,-143.3,USD,debit
2025-09-02,PayPal Transfer,-37.58,USD,debit
2025-09-02,Heroku Subscription,-7.1,USD,debit
2025-09-03,McDonald's,-42.96,USD,debit
2025-09-03,Cinema City,-201.54,USD,debit
2025-09-03,Movie Tickets REFUND,134.36,USD,credit
2025-09-03,ESPN+ Subscription,-9.53,USD,debit
2025-09-04,Peacock Subscription,-10.0,USD,debit
2025-09-07,Microsoft 365 Subscription,-6.53,USD,debit
2025-09-07,Lyft Pink Subscription,-9.64,USD,debit
2025-09-07,Convenience Store,-177.33,USD,debit
2025-09-07,Lottery,-342.62,USD,debit
2025-09-07,ATM Withdrawal,-6.2,USD,debit
2025-09-07,DigitalOcean Subscription,-10.03,USD,debit
2025-09-10,Internet Payment,-248.47,USD,debit
2025-09-10,Fish Market REFUND,140.57,USD,credit
2025-09-10,Flight Ticket,-342.05,USD,debit
2025-09-11,Shoe Outlet,-128.28,USD,debit
2025-09-11,Domino's Pizza,-272.94,USD,debit
2025-09-12,Medical Center,-210.51,USD,debit
2025-09-12,Water Bill,-215.19,USD,debit
2025-09-12,Convenience Store,-283.03,USD,debit
2025-09-13,Flight Ticket,-230.32,USD,debit
2025-09-14,PlayStation Plus Subscription,-10.99,USD,debit
2025-09-16,Credit Card Payment,-95.38,USD,debit
2025-09-17,Bakery REFUND,87.79,USD,credit
2025-09-18,Insurance Premium,-191.96,USD,debit
2025-09-18,Movie Tickets,-88.27,USD,debit
2025-09-18,Gym Day Pass,-130.14,USD,debit
2025-09-19,Google One Subscription,-1.52,USD,debit
2025-09-19,Cinema City REFUND,107.94,USD,credit
2025-09-19,Farmers Market,-85.62,USD,debit
2025-09-20,Walmart,-156.89,USD,debit
2025-09-20,Gas Station,-226.89,USD,debit
2025-09-20,McDonald's,-189.75,USD,debit
2025-09-20,Fitbit Premium Subscription,-10.22,USD,debit
2025-09-22,Government Fees,-115.03,USD,debit
2025-09-22,Udemy Membership Subscription,-24.21,USD,debit
2025-09-22,Gym Day Pass,-97.4,USD,debit
2025-09-23,Cinema City,-59.26,USD,debit
2025-09-23,IKEA,-335.66,USD,debit
2025-09-23,Farmers Market,-239.75,USD,debit
2025-09-24,Book Store REFUND,125.78,USD,credit
2025-09-26,Walmart,-239.02,USD,debit
2025-09-28,Tax Refund,-61.76,USD,debit
2025-09-28,LastPass Subscription,-3.93,USD,debit
2025-09-28,McDonald's,-24.85,USD,debit
2025-09-29,Proton Mail Subscription,-4.5,USD,debit
2025-10-02,TIDAL Subscription,-9.72,USD,debit
2025-10-02,ESPN+ Subscription,-10.68,USD,debit
2025-10-03,Zoom Pro Subscription,-14.67,USD,debit
2025-10-03,DigitalOcean Subscription,-9.88,USD,debit
2025-10-04,Heroku Subscription,-6.59,USD,debit
2025-10-04,Xero Subscription,-29.17,USD,debit
2025-10-06,Peacock Subscription,-10.31,USD,debit
2025-10-06,Lyft Pink Subscription,-13.67,USD,debit
