date,description,amount,currency,type
2025-07-01,Burger King,-182.47,USD,debit
2025-07-02,Bakery,-8.11,USD,debit
2025-07-03,Butcher Shop,-104.97,USD,debit
2025-07-04,Book Store,-344.1,USD,debit
2025-07-06,Thrift Store,-227.0,USD,debit
2025-07-06,Credit Card Payment,-109.46,USD,debit
2025-07-07,Cloudflare Subscription,-6.79,USD,debit
2025-07-08,Convenience Store,-264.13,USD,debit
2025-07-08,McDonald's,-316.35,USD,debit
2025-07-08,Apple TV+ Subscription,-7.71,USD,debit
2025-07-10,Credit Card Payment,-326.93,USD,debit
2025-07-10,Lyft Ride,-66.86,USD,debit
2025-07-10,Parking Fine,-196.9,USD,debit
2025-07-11,Garden Center REFUND,70.7,USD,credit
2025-07-12,Burger King,-270.38,USD,debit
2025-07-12,WSJ Subscription,-10.39,USD,debit
2025-07-12,Lyft Ride,-53.89,USD,debit
2025-07-12,Backblaze Subscription,-7.81,USD,debit
2025-07-12,Bakery,-100.44,USD,debit
2025-07-13,Amazon Marketplace,-324.07,USD,debit
2025-07-13,Prime Video Subscription,-17.81,USD,debit
2025-07-13,Convenience Store,-292.93,USD,debit
2025-07-13,Water Bill,-167.22,USD,debit
2025-07-14,Grocery Store,-330.1,USD,debit
2025-07-14,Duolingo Plus Subscription,-6.79,USD,debit
2025-07-14,Mobile Recharge,-237.34,USD,debit
2025-07-14,Credit Card Payment,-95.18,USD,debit
2025-07-15,Uber Trip,-155.78,USD,debit
2025-07-15,IKEA,-126.4,USD,debit
2025-07-15,Heroku Subscription,-7.77,USD,debit
2025-07-15,Grocery Store,-127.79,USD,debit
2025-07-16,PayPal Transfer,-339.69,USD,debit
2025-07-17,Peloton Subscription,-14.0,USD,debit
2025-07-17,Asana Subscription,-14.02,USD,debit
2025-07-18,Walmart,-286.93,USD,debit
2025-07-18,Charity Donation,-159.67,USD,debit
2025-07-18,Charity Donation,-349.51,USD,debit
2025-07-19,Starbucks,-98.52,USD,debit
2025-07-19,Spotify Refund,-250.66,USD,debit
2025-07-19,Car Wash,-77.28,USD,debit
2025-07-20,Spotify Refund,-158.05,USD,debit
2025-07-22,Apple iCloud Subscription,-2.84,USD,debit
2025-07-23,Netflix Subscription,-16.28,USD,debit
2025-07-25,Toy Shop,-88.3,USD,debit
2025-07-25,Dental Clinic,-31.37,USD,debit
2025-07-25,Book Store,-249.74,USD,debit
2025-07-26,Water Bill,-275.56,USD,debit
2025-07-27,Amazon Refund,-143.3,USD,debit
2025-07-27,Walmart,-152.44,USD,debit
2025-07-28,YouTube Music Subscription,-16.03,USD,debit
2025-07-28,Amazon Marketplace,-152.36,USD,debit
2025-07-28,Chevron Gas,-332.98,USD,debit
2025-07-29,Fitbit Premium Subscription,-9.43,USD,debit
2025-07-29,Cinema City,-95.6,USD,debit
2025-07-30,Movie Tickets,-186.81,USD,debit
2025-07-30,Grocery Store,-215.72,USD,debit
2025-07-31,Pet Store,-283.45,USD,debit
2025-08-01,KFC,-262.58,USD,debit
2025-08-01,Best Buy REFUND,113.0,USD,credit
2025-08-01,Amazon Refund,-56.1,USD,debit
2025-08-02,Burger King,-27.31,USD,debit
2025-08-02,Best Buy,-45.19,USD,debit
2025-08-02,Flight Ticket,-312.7,USD,debit
2025-08-04,Apple Store REFUND,56.71,USD,credit
2025-08-04,Apple TV+ Subscription,-6.49,USD,debit
2025-08-05,Home Improvement,-308.04,USD,debit
2025-08-06,WSJ Subscription,-12.18,USD,debit
2025-08-06,Electronics Hub,-149.71,USD,debit
2025-08-06,Cloudflare Subscription,-5.11,USD,debit
2025-08-07,Starbucks,-257.4,USD,debit
2025-08-09,Walmart,-84.76,USD,debit
2025-08-09,Gym Day Pass,-130.85,USD,debit
2025-08-09,Lyft Ride,-50.0,USD,debit
2025-08-10,McDonald's,-304.09,USD,debit
2025-08-11,Duolingo Plus Subscription,-6.49,USD,debit
2025-08-12,Flight Ticket,-343.15,USD,debit
2025-08-12,Dental Clinic,-76.67,USD,debit
2025-08-12,Flight Ticket,-343.15,USD,debit
2025-08-13,Backblaze Subscription,-7.82,USD,debit
2025-08-14,Electronics Hub,-218.2,USD,debit
2025-08-14,Heroku Subscription,-6.42,USD,debit
2025-08-14,Prime Video Subscription,-18.61,USD,debit
2025-08-15,Lottery,-166.56,USD,debit
2025-08-15,Chevron Gas,-327.87,USD,debit
2025-08-15,Shoe Outlet,-73.25,USD,debit
2025-08-16,Butcher Shop,-342.44,USD,debit
2025-08-16,Train Ticket,-236.3,USD,debit
2025-08-17,Internet Payment,-127.5,USD,debit
2025-08-17,Apple iCloud Subscription,-0.99,USD,debit
2025-08-17,Target,-332.21,USD,debit
2025-08-18,Peloton Subscription,-14.0,USD,debit
2025-08-18,Medical Center,-87.38,USD,debit
2025-08-18,McDonald's,-274.82,USD,debit
2025-08-18,Burger King,-182.47,USD,debit
2025-08-18,Netflix Subscription,-16.84,USD,debit
2025-08-18,Asana Subscription,-15.09,USD,debit
2025-08-19,Target,-188.08,USD,debit
2025-08-20,Shoe Outlet REFUND,71.18,USD,credit
2025-08-20,Gas Station,-136.16,USD,debit
2025-08-20,Convenience Store,-225.0,USD,debit
2025-08-21,Spotify Refund,-181.37,USD,debit
2025-08-22,Spotify Refund,-54.98,USD,debit
2025-08-22,Pet Store,-296.41,USD,debit
2025-08-22,Target,-247.43,USD,debit
2025-08-23,Venmo Payment,-84.89,USD,debit
2025-08-23,Hotel Booking,-179.92,USD,debit
2025-08-23,Cinema City,-167.87,USD,debit
2025-08-25,Train Ticket,-33.65,USD,debit
2025-08-25,Bakery,-73.55,USD,debit
2025-08-25,Cinema City,-47.47,USD,debit
2025-08-26,Medical Center,-20.48,USD,debit
2025-08-26,Parking Fine,-13.31,USD,debit
2025-08-26,Apple Store,-93.18,USD,debit
2025-08-27,Pet Store,-18.1,USD,debit
2025-08-27,Pet Store,-18.1,USD,debit
2025-08-29,Shell Gas Station REFUND,93.52,USD,credit
2025-08-29,Charity Donation,-220.82,USD,debit
2025-08-29,Spotify Refund REFUND,73.36,USD,credit
2025-08-30,YouTube Music Subscription,-16.69,USD,debit
2025-08-30,Grocery Store,-141.72,USD,debit
2025-08-30,Car Wash,-25.45,USD,debit
2025-08-30,Medical Center,-239.31,USD,debit
2025-08-31,Tax Refund,-323.74,USD,debit
2025-08-31,Fitbit Premium Subscription,-10.08,USD,debit
2025-08-31,Apple TV+ Subscription,-6.98,USD,debit
2025-09-01,Hardware Depot,-201.05,USD,debit
2025-09-02,Book Store,-306.22,USD,debit
2025-09-02,Farmers Market,-165.46,USD,debit
2025-09-05,Parking Fine,-274.88,USD,debit
2025-09-05,Domino's Pizza REFUND,49.93,USD,credit
2025-09-05,Domino's Pizza REFUND,49.93,USD,credit
2025-09-05,Electronics Hub,-278.24,USD,debit
2025-09-06,WSJ Subscription,-9.82,USD,debit
2025-09-06,Venmo Payment,-164.39,USD,debit
2025-09-06,Train Ticket,-113.84,USD,debit
2025-09-06,Duolingo Plus Subscription,-7.57,USD,debit
2025-09-06,Dental Clinic,-143.49,USD,debit
2025-09-07,Uber Trip,-101.11,USD,debit
2025-09-07,Pet Store,-174.81,USD,debit
2025-09-07,Dental Clinic,-184.59,USD,debit
2025-09-08,Amazon Refund,-317.9,USD,debit
2025-09-09,IKEA,-78.18,USD,debit
2025-09-09,Cloudflare Subscription,-4.55,USD,debit
2025-09-09,Subway,-16.27,USD,debit
2025-09-09,Best Buy,-232.49,USD,debit
2025-09-10,Backblaze Subscription,-7.98,USD,debit
2025-09-10,ATM Withdrawal,-136.96,USD,debit
2025-09-11,Bakery,-324.95,USD,debit
2025-09-11,Shoe Outlet,-136.53,USD,debit
2025-09-11,Asana Subscription,-13.48,USD,debit
2025-09-12,Dental Clinic,-290.54,USD,debit
2025-09-12,Internet Payment,-174.16,USD,debit
2025-09-12,Heroku Subscription,-8.16,USD,debit
2025-09-13,Peloton Subscription,-14.0,USD,debit
2025-09-13,Liquor Store,-222.46,USD,debit
2025-09-13,Prime Video Subscription,-18.55,USD,debit
2025-09-14,Garden Center,-99.55,USD,debit
2025-09-15,Cinema City,-109.43,USD,debit
2025-09-15,Convenience Store,-214.19,USD,debit
2025-09-17,PayPal Transfer REFUND,30.68,USD,credit
2025-09-17,Amazon Refund,-308.99,USD,debit
2025-09-17,Chevron Gas,-188.41,USD,debit
2025-09-17,Apple iCloud Subscription,-1.33,USD,debit
2025-09-20,Netflix Subscription,-16.97,USD,debit
2025-09-20,Venmo Payment,-172.55,USD,debit
2025-09-23,Chevron Gas,-175.04,USD,debit
2025-09-23,KFC,-165.45,USD,debit
2025-09-23,Amazon Refund,-20.56,USD,debit
2025-09-24,Best Buy,-167.58,USD,debit
2025-09-24,Pet Store,-54.17,USD,debit
2025-09-25,Charity Donation,-158.81,USD,debit
2025-09-26,Electronics Hub,-249.29,USD,debit
2025-09-26,Gas Station,-53.14,USD,debit
2025-09-27,Lyft Ride,-68.89,USD,debit
2025-09-28,Fitbit Premium Subscription,-10.38,USD,debit
2025-09-28,YouTube Music Subscription,-15.31,USD,debit
2025-09-29,Burger King,-51.31,USD,debit
2025-09-30,Bakery,-9.62,USD,debit
2025-10-01,Uber Trip,-287.46,USD,debit
2025-10-04,Cloudflare Subscription,-4.31,USD,debit
2025-10-05,Apple TV+ Subscription,-6.71,USD,debit
2025-10-06,WSJ Subscription,-10.61,USD,debit
2025-10-08,Heroku Subscription,-8.03,USD,debit
