date,description,amount,currency,type
2025-06-28,Shoe Outlet,-171.12,USD,debit
2025-06-28,Hotel Booking,-202.63,USD,debit
2025-06-28,Convenience Store REFUND,97.9,USD,credit
2025-06-29,Hardware Depot,-245.29,USD,debit
2025-06-29,Subway,-9.12,USD,debit
2025-06-30,Starbucks,-139.56,USD,debit
2025-07-02,Chegg Subscription,-14.8,USD,debit
2025-07-02,Lottery,-170.57,USD,debit
2025-07-02,Medical Center,-189.6,USD,debit
2025-07-02,Tax Refund,-56.04,USD,debit
2025-07-03,DAZN Subscription,-21.65,USD,debit
2025-07-03,Target,-222.07,USD,debit
2025-07-04,PayPal Transfer,-77.63,USD,debit
2025-07-04,Prime Video Subscription,-15.49,USD,debit
2025-07-04,Gym Day Pass,-324.99,USD,debit
2025-07-04,KFC,-22.65,USD,debit
2025-07-05,Butcher Shop,-338.35,USD,debit
2025-07-06,Cinema City,-206.16,USD,debit
2025-07-06,Apple TV+ Subscription,-13.09,USD,debit
2025-07-06,Zoom Pro Subscription,-19.23,USD,debit
2025-07-06,Duolingo Plus Subscription,-7.62,USD,debit
2025-07-06,Bakery,-136.37,USD,debit
2025-07-07,Amazon Refund,-218.26,USD,debit
2025-07-07,Washington Post Subscription,-7.11,USD,debit
2025-07-09,Electric Bill REFUND,58.79,USD,credit
2025-07-09,Tax Refund,-275.31,USD,debit
2025-07-09,QuickBooks Subscription,-27.86,USD,debit
2025-07-09,Book Store,-273.65,USD,debit
2025-07-10,Dropbox Subscription,-12.53,USD,debit
2025-07-10,ESPN+ Subscription,-10.76,USD,debit
2025-07-10,Spotify Refund,-191.37,USD,debit
2025-07-10,Subway,-30.7,USD,debit
2025-07-11,Insurance Premium,-283.52,USD,debit
2025-07-12,Lottery,-54.0,USD,debit
2025-07-12,Max Subscription,-14.63,USD,debit
2025-07-12,Electronics Hub,-339.43,USD,debit
2025-07-13,Hardware Depot,-285.4,USD,debit
2025-07-13,Cinema City,-57.68,USD,debit
2025-07-15,Farmers Market,-302.18,USD,debit
2025-07-15,Liquor Store,-257.47,USD,debit
2025-07-15,ATM Withdrawal,-306.72,USD,debit
2025-07-16,Home Improvement REFUND,147.76,USD,credit
2025-07-17,Hotel Booking,-347.96,USD,debit
2025-07-17,Water Bill,-42.25,USD,debit
2025-07-17,Target,-264.38,USD,debit
2025-07-18,Proton VPN Subscription,-7.76,USD,debit
2025-07-18,Thrift Store,-273.62,USD,debit
2025-07-18,Apple iCloud Subscription,-2.02,USD,debit
2025-07-18,NordVPN Subscription,-10.86,USD,debit
2025-07-18,NYTimes Subscription,-7.39,USD,debit
2025-07-18,Starbucks,-36.46,USD,debit
2025-07-19,PayPal Transfer,-264.29,USD,debit
2025-07-19,Government Fees,-9.75,USD,debit
2025-07-22,Disney+ Subscription,-12.65,USD,debit
2025-07-22,Butcher Shop REFUND,75.52,USD,credit
2025-07-22,Toy Shop,-205.35,USD,debit
2025-07-23,Mobile Recharge,-154.3,USD,debit
2025-07-23,Amazon Marketplace,-263.83,USD,debit
2025-07-23,Lyft Ride,-240.9,USD,debit
2025-07-24,Cinema City REFUND,133.24,USD,credit
2025-07-25,Government Fees,-209.42,USD,debit
2025-07-26,McDonald's,-292.3,USD,debit
2025-07-26,Cinema City,-316.0,USD,debit
2025-07-26,Cinema City,-182.95,USD,debit
2025-07-27,Amazon Marketplace,-8.12,USD,debit
2025-07-28,Burger King,-313.49,USD,debit
2025-07-28,Charity Donation,-262.47,USD,debit
2025-07-30,Domino's Pizza,-117.52,USD,debit
2025-07-30,Local Diner,-248.59,USD,debit
2025-07-30,McDonald's,-71.09,USD,debit
2025-07-31,Chegg Subscription,-14.4,USD,debit
2025-08-01,McDonald's,-10.08,USD,debit
2025-08-01,Electronics Hub,-154.33,USD,debit
2025-08-01,Thrift Store,-43.8,USD,debit
2025-08-04,Fish Market,-232.23,USD,debit
2025-08-04,Zoom Pro Subscription,-19.51,USD,debit
2025-08-05,DAZN Subscription,-19.63,USD,debit
2025-08-05,Walmart,-35.12,USD,debit
2025-08-05,Insurance Premium REFUND,141.09,USD,credit
2025-08-06,ATM Withdrawal,-130.23,USD,debit
2025-08-06,Amazon Refund,-287.9,USD,debit
2025-08-06,Duolingo Plus Subscription,-7.15,USD,debit
2025-08-06,Washington Post Subscription,-8.52,USD,debit
2025-08-07,Credit Card Payment,-320.05,USD,debit
2025-08-07,QuickBooks Subscription,-26.0,USD,debit
2025-08-07,Internet Payment,-180.68,USD,debit
2025-08-08,Prime Video Subscription,-14.4,USD,debit
2025-08-08,Grocery Store,-151.64,USD,debit
2025-08-08,Best Buy,-305.19,USD,debit
2025-08-08,Target,-213.85,USD,debit
2025-08-09,Charity Donation,-285.29,USD,debit
2025-08-09,Amazon Marketplace,-44.92,USD,debit
2025-08-10,Credit Card Payment,-8.16,USD,debit
2025-08-10,Gym Day Pass,-181.99,USD,debit
2025-08-10,Train Ticket,-31.91,USD,debit
2025-08-10,Apple TV+ Subscription,-12.7,USD,debit
2025-08-11,Gas Station,-55.17,USD,debit
2025-08-11,Uber Trip,-331.89,USD,debit
2025-08-11,Cinema City,-250.68,USD,debit
2025-08-12,ESPN+ Subscription,-9.31,USD,debit
2025-08-12,GitLab Subscription,-4.44,USD,debit
2025-08-13,Dental Clinic,-314.54,USD,debit
2025-08-13,Garden Center,-107.75,USD,debit
2025-08-13,Parking Fine,-173.21,USD,debit
2025-08-14,Apple iCloud Subscription,-1.2,USD,debit
2025-08-14,Max Subscription,-13.34,USD,debit
2025-08-14,Proton VPN Subscription,-8.95,USD,debit
2025-08-14,Electronics Hub,-265.39,USD,debit
2025-08-14,Walmart,-211.35,USD,debit
2025-08-16,Chevron Gas,-99.35,USD,debit
2025-08-17,Walmart,-207.83,USD,debit
2025-08-17,Disney+ Subscription,-13.1,USD,debit
2025-08-17,NYTimes Subscription,-8.96,USD,debit
2025-08-18,PayPal Transfer REFUND,26.68,USD,credit
2025-08-20,NordVPN Subscription,-9.32,USD,debit
2025-08-20,Butcher Shop,-56.4,USD,debit
2025-08-20,Electronics Hub REFUND,39.37,USD,credit
2025-08-21,Venmo Payment,-317.2,USD,debit
2025-08-22,Shoe Outlet,-203.26,USD,debit
2025-08-22,Apple Store,-41.66,USD,debit
2025-08-22,Fish Market,-52.84,USD,debit
2025-08-23,Subway,-282.67,USD,debit
2025-08-23,Flight Ticket REFUND,63.91,USD,credit
2025-08-24,Bakery,-194.55,USD,debit
2025-08-24,Thrift Store,-180.74,USD,debit
2025-08-24,Internet Payment,-305.91,USD,debit
2025-08-26,Spotify Refund REFUND,44.09,USD,credit
2025-08-26,Local Diner,-254.14,USD,debit
2025-08-27,Subway,-73.52,USD,debit
2025-08-28,Chegg Subscription,-13.67,USD,debit
2025-08-29,Pet Store,-172.03,USD,debit
2025-08-30,DAZN Subscription,-20.34,USD,debit
2025-08-31,Home Improvement,-325.64,USD,debit
2025-08-31,Movie Tickets,-274.07,USD,debit
2025-08-31,PayPal Transfer,-62.28,USD,debit
2025-08-31,Zoom Pro Subscription,-19.43,USD,debit
2025-09-01,Thrift Store,-311.82,USD,debit
2025-09-01,Flight Ticket,-44.13,USD,debit
2025-09-01,Grocery Store,-81.39,USD,debit
2025-09-02,Cinema City,-187.67,USD,debit
2025-09-02,Pharmacy Express,-21.84,USD,debit
2025-09-02,Subway,-296.92,USD,debit
2025-09-03,Amazon Refund,-125.74,USD,debit
2025-09-03,Gas Station,-58.17,USD,debit
2025-09-03,Shoe Outlet,-169.97,USD,debit
2025-09-04,Electric Bill,-221.07,USD,debit
2025-09-04,Washington Post Subscription,-7.16,USD,debit
2025-09-05,Toy Shop REFUND,33.2,USD,credit
2025-09-05,Butcher Shop,-79.72,USD,debit
2025-09-05,Gas Station,-47.4,USD,debit
2025-09-05,Duolingo Plus Subscription,-6.47,USD,debit
2025-09-05,Prime Video Subscription,-14.65,USD,debit
2025-09-06,ESPN+ Subscription,-11.16,USD,debit
2025-09-06,QuickBooks Subscription,-25.76,USD,debit
2025-09-06,Apple TV+ Subscription,-11.89,USD,debit
2025-09-07,KFC,-79.98,USD,debit
2025-09-07,Fish Market,-253.44,USD,debit
2025-09-07,Hotel Booking REFUND,62.01,USD,credit
2025-09-08,Dropbox Subscription,-12.05,USD,debit
2025-09-08,Book Store,-239.83,USD,debit
2025-09-08,Internet Payment,-144.11,USD,debit
2025-09-09,Fish Market,-87.54,USD,debit
2025-09-10,Medical Center,-229.97,USD,debit
2025-09-10,Max Subscription,-15.33,USD,debit
2025-09-10,NYTimes Subscription,-7.48,USD,debit
2025-09-12,Venmo Payment,-240.51,USD,debit
2025-09-12,Apple iCloud Subscription,-2.83,USD,debit
2025-09-14,GitLab Subscription,-4.22,USD,debit
2025-09-14,Best Buy,-25.25,USD,debit
2025-09-14,PayPal Transfer,-172.3,USD,debit
2025-09-15,ATM Withdrawal,-49.06,USD,debit
2025-09-15,Bakery,-123.85,USD,debit
2025-09-15,Toy Shop,-213.6,USD,debit
2025-09-16,ATM Withdrawal,-19.97,USD,debit
2025-09-17,McDonald's,-10.69,USD,debit
2025-09-18,Toy Shop REFUND,24.28,USD,credit
2025-09-18,Disney+ Subscription,-13.48,USD,debit
2025-09-18,Proton VPN Subscription,-8.28,USD,debit
2025-09-18,IKEA,-23.77,USD,debit
2025-09-19,NordVPN Subscription,-10.72,USD,debit
2025-09-19,Lyft Ride,-170.21,USD,debit
2025-09-19,Pharmacy Express,-123.98,USD,debit
2025-09-20,Water Bill,-345.99,USD,debit
2025-09-20,Dental Clinic,-279.31,USD,debit
2025-09-21,PayPal Transfer REFUND,18.11,USD,credit
2025-09-21,Medical Center,-298.36,USD,debit
2025-09-23,Walmart,-256.53,USD,debit
2025-09-24,McDonald's,-43.97,USD,debit
2025-09-24,Thrift Store,-7.68,USD,debit
2025-09-25,Dental Clinic,-99.8,USD,debit
2025-09-26,Chegg Subscription,-13.93,USD,debit
2025-09-27,Pharmacy Express,-282.23,USD,debit
2025-09-27,Tax Refund,-125.58,USD,debit
2025-09-27,Lyft Ride,-84.89,USD,debit
2025-09-28,Farmers Market,-221.31,USD,debit
2025-09-28,Toy Shop,-111.75,USD,debit
2025-09-28,Pet Store,-310.93,USD,debit
2025-09-30,Pharmacy Express,-194.6,USD,debit
2025-10-01,ATM Withdrawal,-43.17,USD,debit
2025-10-02,Prime Video Subscription,-15.99,USD,debit
2025-10-03,Zoom Pro Subscription,-19.13,USD,debit
2025-10-04,DAZN Subscription,-19.72,USD,debit
2025-10-05,Washington Post Subscription,-8.71,USD,debit
2025-10-05,ESPN+ Subscription,-10.25,USD,debit
2025-10-06,Duolingo Plus Subscription,-6.29,USD,debit
2025-10-09,Apple TV+ Subscription,-11.27,USD,debit
2025-10-09,QuickBooks Subscription,-24.48,USD,debit
