date,description,amount,currency,type
2025-07-20,Proton VPN Subscription,-6.37,USD,debit
2025-07-20,Hotel Booking,-175.62,USD,debit
2025-07-20,Hardware Depot,-244.17,USD,debit
2025-07-21,Convenience Store,-29.3,USD,debit
2025-07-22,Grammarly Subscription,-30.37,USD,debit
2025-07-22,Home Improvement,-303.64,USD,debit
2025-07-22,Electric Bill,-92.91,USD,debit
2025-07-23,IKEA,-30.67,USD,debit
2025-07-23,Best Buy,-200.15,USD,debit
2025-07-24,Hotel Booking,-73.51,USD,debit
2025-07-25,Toy Shop,-160.52,USD,debit
2025-07-25,PayPal Transfer,-239.9,USD,debit
2025-07-25,Insurance Premium,-260.91,USD,debit
2025-07-26,Credit Card Payment,-63.4,USD,debit
2025-07-26,Electric Bill,-246.97,USD,debit
2025-07-27,Electric Bill,-335.66,USD,debit
2025-07-27,Water Bill,-252.54,USD,debit
2025-07-28,Dropbox Subscription,-12.86,USD,debit
2025-07-28,Local Diner,-246.13,USD,debit
2025-07-28,Toy Shop,-330.51,USD,debit
2025-07-29,Lyft Ride,-340.64,USD,debit
2025-07-29,Bitbucket Subscription,-3.93,USD,debit
2025-07-30,Skillshare Subscription,-12.66,USD,debit
2025-07-31,Starbucks,-21.34,USD,debit
2025-07-31,Dental Clinic,-239.91,USD,debit
2025-07-31,Charity Donation,-68.18,USD,debit
2025-08-02,ESPN+ Subscription,-11.32,USD,debit
2025-08-02,Peacock Subscription,-7.04,USD,debit
2025-08-03,Paramount+ Subscription,-10.71,USD,debit
2025-08-03,Amazon Marketplace,-341.75,USD,debit
2025-08-04,Medical Center,-260.87,USD,debit
2025-08-05,Flight Ticket,-148.7,USD,debit
2025-08-05,Electric Bill,-296.04,USD,debit
2025-08-05,Government Fees,-80.55,USD,debit
2025-08-06,Internet Payment,-142.31,USD,debit
2025-08-07,Rocket Money Subscription,-5.09,USD,debit
2025-08-07,Starbucks,-219.58,USD,debit
2025-08-08,KFC,-141.34,USD,debit
2025-08-09,Cinema City,-102.25,USD,debit
2025-08-09,Walmart,-205.26,USD,debit
2025-08-09,Starbucks,-26.85,USD,debit
2025-08-10,Bakery,-184.91,USD,debit
2025-08-10,Dental Clinic,-7.26,USD,debit
2025-08-10,Spotify Refund,-249.13,USD,debit
2025-08-11,Book Store,-67.42,USD,debit
2025-08-11,Parking Fine REFUND,46.83,USD,credit
2025-08-12,Walmart,-27.08,USD,debit
2025-08-12,Butcher Shop,-225.23,USD,debit
2025-08-12,Cinema City REFUND,62.85,USD,credit
2025-08-13,Bakery,-149.04,USD,debit
2025-08-13,Best Buy REFUND,93.07,USD,credit
2025-08-13,Apple Store,-270.89,USD,debit
2025-08-14,Domino's Pizza,-32.75,USD,debit
2025-08-14,Thrift Store REFUND,51.49,USD,credit
2025-08-14,Convenience Store,-158.58,USD,debit
2025-08-15,Liquor Store,-284.88,USD,debit
2025-08-15,Bakery,-89.47,USD,debit
2025-08-15,PayPal Transfer,-213.46,USD,debit
2025-08-15,Proton VPN Subscription,-6.15,USD,debit
2025-08-17,Movie Tickets,-188.94,USD,debit
2025-08-17,Insurance Premium,-51.96,USD,debit
2025-08-17,Credit Card Payment,-325.85,USD,debit
2025-08-18,Movie Tickets,-172.62,USD,debit
2025-08-18,Grammarly Subscription,-33.57,USD,debit
2025-08-20,Xbox Game Pass Subscription,-14.93,USD,debit
2025-08-20,Movie Tickets,-181.85,USD,debit
2025-08-21,Charity Donation,-226.89,USD,debit
2025-08-21,Apple Store,-285.02,USD,debit
2025-08-22,Train Ticket,-70.86,USD,debit
2025-08-22,ATM Withdrawal,-255.47,USD,debit
2025-08-23,Government Fees,-113.3,USD,debit
2025-08-23,Train Ticket REFUND,74.98,USD,credit
2025-08-23,Tax Refund,-235.47,USD,debit
2025-08-26,KFC,-169.18,USD,debit
2025-08-26,Butcher Shop,-122.6,USD,debit
2025-08-28,Bitbucket Subscription,-2.7,USD,debit
2025-08-28,ESPN+ Subscription,-9.53,USD,debit
2025-08-29,Peacock Subscription,-7.91,USD,debit
2025-08-29,Electronics Hub,-34.8,USD,debit
2025-08-30,Fish Market,-34.36,USD,debit
2025-08-30,Amazon Marketplace,-195.97,USD,debit
2025-08-31,Mobile Recharge,-192.2,USD,debit
2025-08-31,Toy Shop,-151.66,USD,debit
2025-08-31,Gas Station,-239.15,USD,debit
2025-08-31,Mobile Recharge,-192.2,USD,debit
2025-08-31,Dropbox Subscription,-11.92,USD,debit
2025-09-01,Government Fees,-208.89,USD,debit
2025-09-02,KFC,-236.74,USD,debit
2025-09-02,Paramount+ Subscription,-10.12,USD,debit
2025-09-02,Skillshare Subscription,-12.94,USD,debit
2025-09-03,Gas Station,-46.4,USD,debit
2025-09-04,Tax Refund REFUND,86.79,USD,credit
2025-09-04,Parking Fine,-298.4,USD,debit
2025-09-05,Mobile Recharge,-244.23,USD,debit
2025-09-05,Insurance Premium,-124.44,USD,debit
2025-09-05,Lottery,-199.69,USD,debit
2025-09-06,Mobile Recharge REFUND,27.57,USD,credit
2025-09-08,Book Store,-273.73,USD,debit
2025-09-08,Target,-229.85,USD,debit
2025-09-08,Subway,-219.43,USD,debit
2025-09-10,Chevron Gas,-94.29,USD,debit
2025-09-10,Car Wash,-227.92,USD,debit
2025-09-10,Insurance Premium,-137.32,USD,debit
2025-09-11,Uber Trip,-295.74,USD,debit
2025-09-11,Best Buy,-80.35,USD,debit
2025-09-12,Walmart,-67.77,USD,debit
2025-09-12,Spotify Refund,-41.65,USD,debit
2025-09-13,Liquor Store,-259.41,USD,debit
2025-09-13,Car Wash,-325.61,USD,debit
2025-09-14,Grocery Store,-230.38,USD,debit
2025-09-14,Starbucks,-308.18,USD,debit
2025-09-14,Proton VPN Subscription,-5.79,USD,debit
2025-09-15,Chevron Gas REFUND,59.0,USD,credit
2025-09-16,Credit Card Payment,-270.37,USD,debit
2025-09-16,Home Improvement,-27.25,USD,debit
2025-09-18,Fish Market,-170.77,USD,debit
2025-09-19,Fish Market,-55.33,USD,debit
2025-09-19,Movie Tickets,-14.74,USD,debit
2025-09-19,Starbucks,-171.1,USD,debit
2025-09-20,Starbucks,-33.18,USD,debit
2025-09-20,Grammarly Subscription,-34.11,USD,debit
2025-09-20,Cinema City,-7.54,USD,debit
2025-09-20,Domino's Pizza,-61.0,USD,debit
2025-09-21,Xbox Game Pass Subscription,-16.52,USD,debit
2025-09-21,Grocery Store REFUND,67.59,USD,credit
2025-09-21,Lottery,-154.97,USD,debit
2025-09-23,Tax Refund,-317.82,USD,debit
2025-09-23,Amazon Refund,-318.84,USD,debit
2025-09-23,Parking Fine,-142.62,USD,debit
2025-09-24,Bakery,-340.26,USD,debit
2025-09-25,Dropbox Subscription,-13.5,USD,debit
2025-09-25,Venmo Payment,-306.04,USD,debit
2025-09-26,Bitbucket Subscription,-2.47,USD,debit
2025-09-27,Toy Shop,-183.46,USD,debit
2025-09-27,Electronics Hub,-280.27,USD,debit
2025-09-27,ESPN+ Subscription,-9.62,USD,debit
2025-09-28,Farmers Market,-120.11,USD,debit
2025-09-28,Skillshare Subscription,-12.3,USD,debit
2025-09-29,Shoe Outlet,-81.85,USD,debit
2025-09-29,Medical Center,-87.39,USD,debit
2025-09-30,Mobile Recharge,-282.22,USD,debit
2025-09-30,Butcher Shop,-215.11,USD,debit
2025-09-30,Fish Market,-74.05,USD,debit
2025-10-01,Shell Gas Station,-341.68,USD,debit
2025-10-02,Paramount+ Subscription,-10.84,USD,debit
2025-10-02,Peacock Subscription,-7.02,USD,debit
2025-10-03,Rocket Money Subscription,-5.18,USD,debit
